,Article Type,URL,Has Tweet Source?,Location Tweet Source,Claims,Original tweets
144,in-the-green,https://www.abc.net.au/news/2020-11-19/fact-check-humanities-science-graduates-uni-fee-changes/12822186,False,,"['job-ready graduates', 'incentivise students to make more job-relevant choices', 'People who do humanities degrees and social science degrees get jobs at about exactly the same rate as science graduates,']","['www.twitter.com/GregoryDEvans/status/1315537300642824193', 'No tweets found', 'No tweets found']"
145,in-the-green,https://www.abc.net.au/news/2020-08-13/fact-check-budget-debt-coronavirus-pandemic/12545628,False,,"['eye watering numbers around debt and deficit', 'The coronavirus has required the Government to spend unprecedented amounts of money to support people in need', 'pull a swiftie', 'Something like two-thirds of the debt in the budget was borrowed by the Government before this outbreak of COVID-19,']","['No tweets found', 'No tweets found', 'www.twitter.com/KrauseForIowa/status/1275780985263738880', 'No tweets found']"
146,in-the-green,https://www.abc.net.au/news/2020-07-02/fact-check-scott-morrison-slavery-nsw-australia/12407280,False,,"[""I mean, Australia when it was founded as a settlement, as New South Wales,  was on the basis that there'd be no slavery,"", 'And while slave ships continued to travel around the world, when Australia was established yes, sure, it was a pretty brutal settlement. My forefathers and foremothers were on the First and Second Fleets. It was a pretty brutal place, but there was no slavery in Australia.']","['No tweets found', 'Quoted claim exceeds 280 characters']"
147,in-the-green,https://www.abc.net.au/news/2020-02-04/fact-check-facial-recognition-darker-skin/11781192,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
148,in-the-green,https://www.abc.net.au/news/2020-01-31/fact-check-have-bushfires-killed-more-than-a-billion-animals/11912538,False,,"['nationally', ""The 480 million estimate was made a couple of weeks ago, and the fires have now burnt over a large area of further country. That means over 800 million mammals, birds and reptiles have been affected by the fires. Australiawide, it's probably over a billion,""]","['www.twitter.com/FinePointSEO/status/1222817732179030017', 'Quoted claim exceeds 280 characters']"
149,in-the-green,https://www.abc.net.au/news/2020-01-22/prescribed-burning-nsw-backburning-hazard-reduction/11878316,False,,"['completely false to say there has been a lack of prescribed burning', 'Prescribed burning rates have increased markedly,', ""In NSW, the last decade has seen more than twice the amount of prescribed burning compared to the decade before and in all mapped records of prescribed burning across NSW national parks it's the highest decade.""]","['www.twitter.com/maxchalm/status/1214673757194747904', 'www.twitter.com/maxchalm/status/1214673757194747904', 'Quoted claim exceeds 280 characters']"
150,in-the-green,https://www.abc.net.au/news/2019-10-10/fact-check3a-is-australia-the-only-first-world-nation-with-a-c/11583706,False,,"['The Australian constitution is the only constitution of a first world nation with a colonial history that does not recognise its first people.', ""That's the truth,""]","['No tweets found', 'www.twitter.com/myaarrb/status/1181827738857918464']"
151,in-the-green,https://www.abc.net.au/news/2019-08-01/fact-check-economic-growth-global-financial-crisis/11367650,False,,"['floundering', ""Economic growth hasn't been this slow for 10 years since the global financial crisis,""]","['www.twitter.com/mrose1965/status/1156369548607676416', 'No tweets found']"
152,in-the-green,https://www.abc.net.au/news/2019-07-17/fact-check-australia-paid-parental-leave/11270456,False,,"['requires an urgent rethink from both government policymakers and employers', 'Australia has, unfortunately, one of the least generous paid parental leave schemes amongst all OECD nations.']","['No tweets found', 'No tweets found']"
153,in-the-green,https://www.abc.net.au/news/2019-06-05/fact-check-scott-morrisons-cabinet-contain-record-women/11155528,False,,"['The ministry that I announce today maintains the record representation of women in cabinet for an Australian Government, with seven female members of our Cabinet.']",['No tweets found']
154,in-the-green,https://www.abc.net.au/news/2019-05-15/federal-election-fact-check-childcare-costs/11111848,False,,"[""While the Liberals have been in government, there's been a 28 per cent increase in the cost of childcare fees."", 'Wages growth in this country, under this government is at record lows, and everything is going up. Childcare is up 28 per cent,']","['No tweets found', 'No tweets found']"
155,in-the-green,https://www.abc.net.au/news/2019-05-13/federal-election-fact-check-underemployment-shorten/11102694,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
156,in-the-green,https://www.abc.net.au/news/2019-05-03/fact-check-electric-cars-australia-vs-oecd/11072962,False,,"['It would simply see us start to catch up with the rest of the world,']",['No tweets found']
157,in-the-green,https://www.abc.net.au/news/2019-03-07/fact-check-greens-nsw-homelessness-increase-housing-nsw-election/10872362,True,"['tweeted:""In NSW homelessness has jumped by more than 30 per cent in five years"".']","['housing crisis', 'In NSW homelessness has jumped by more than 30 per cent in five years']","['www.twitter.com/HousingFirstUK/status/1103231020411822080', 'No tweets found']"
158,in-the-green,https://www.abc.net.au/news/2019-02-22/fact-check-have-homeownership-rates-for-young-people-dropped/10821084,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
159,in-the-green,https://www.abc.net.au/news/2019-02-20/fact-check-five-mcgs-of-native-forests-logged-in-victoria/10780846,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
160,in-the-green,https://www.abc.net.au/news/2018-09-05/fact-check-sudanese-gangs-victoria/10187550,False,,"['real concern aboutSudanese gangs', 'The overwhelming majority of crimes in Victoria are committed by Australian and New Zealand-born people ... South Sudanese do commit about 1 per cent of the offences.']","['No tweets found', 'No tweets found']"
161,in-the-green,https://www.abc.net.au/news/2018-07-27/fact-check-has-a-government-not-taken-a-seat-from-an-opp/10003610,False,,"['It is a matter of history that incumbent governments find it nigh on impossible to win seats off an opposition at a by-election. For the last 100 years or so no government, of either political persuasion, has won a seat off an opposition at a by-election.']",['Quoted claim exceeds 280 characters']
162,in-the-green,https://www.abc.net.au/news/2018-07-25/fact-check-is-the-government-spending-record-amounts-on-health/9989808,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
163,in-the-green,https://www.abc.net.au/news/2018-06-14/fact-check-is-wage-theft-a-mortal-sin/9841392,True,"['Twitter followers thatthe spiritual stakes are highfor employers who rip-off their workers: ""The Pope is making @unionsaustralia look soft on wage theft.']","[""The Pope is making @unionsaustralia look soft on wage theft. He's declared it a mortal sin so punishment is eternal""]",['www.twitter.com/sallymcmanus/status/1000178833205571589']
164,in-the-green,https://www.abc.net.au/news/2018-05-25/fact-check-has-foreign-aid-budget-been-cut-five-years-running/9783098,True,"['tweeted: ""This year\'s budget is the fifth year in a row that the Australian Government has cut Australian aid.']","[""continuing Australia's darkest era of aid cuts and further letting down the world's most vulnerable"", 'Not content with having cut lifesaving aid in its previous four budgets, this government has singled out cuts to aid yet again', ""This year's budget is the fifth year in a row that the Australian Government has cut Australian aid.""]","['www.twitter.com/WVAnews/status/993794490761527296', 'www.twitter.com/WVAnews/status/993794979569983488', 'No tweets found']"
165,in-the-green,https://www.abc.net.au/news/2018-05-17/fact-check-can-high-court-justices-be-dual-citizens/9748320,False,,[],[]
166,in-the-green,https://www.abc.net.au/news/2018-05-02/fact-check-is-tax-to-gdp-lower-now-than-howard-years/9705324,False,,"['the Government is constantly telling us our tax to GDP ratio is too high, that it was lower in the Keating-Howard years …', ""It's lower now than it was throughout the Howard years, that's just as a matter of fact.""]","['No tweets found', 'No tweets found']"
167,in-the-green,https://www.abc.net.au/news/2018-04-17/fact-check-casualisation/9654334,False,,"[""We've got a real crisis in insecure work in our country."", ""it wasn't normal to have the amount of insecure work that we currently have,"", 'With the last 20 years, the rate of casuals has been steady at 25 per cent,', ""The lie is that the rate of insecure work in this country is lifting. It's not. It's completely where it was 20 years ago.""]","['No tweets found', 'No tweets found', 'No tweets found', 'No tweets found']"
168,in-the-green,https://www.abc.net.au/news/2018-03-16/fact-check-are-there-less-young-people-in-sa-today-than-1982/9544192,False,,"['We now have fewer young people in South Australia than we did 36 years ago when our population was 400,000 fewer.']",['No tweets found']
169,in-the-green,https://www.abc.net.au/news/2018-02-16/fact-check-is-labors-susan-lamb-a-uk-citizen/9416516,False,,"['Susan Lamb, the Member for Longman, is still, right now, a UK citizen. She is sitting in the House of Representatives and she is a citizen of the United Kingdom']",['No tweets found']
170,in-the-green,https://www.abc.net.au/news/2018-02-12/fact-check-does-tasmania-have-weakest-political-donation-laws/9407872,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
171,in-the-green,https://www.abc.net.au/news/2017-08-22/fact-check-same-sex-marriage-postal-survey/8826300,False,,"['unacceptable', 'irregular', ""This isn't a plebiscite now. It's a completely novel, voluntary, non-binding, non-compulsory vote of a few citizens and it's just something we've never done in our constitutional arrangements of Australia,""]","['www.twitter.com/DavidS1947/status/899577728382324736', 'www.twitter.com/UOLEsporte/status/899563908998062080', 'Quoted claim exceeds 280 characters']"
172,in-the-green,https://www.abc.net.au/news/2017-08-03/fact-check-is-it-cheaper-to-fly-overseas-than-alice-springs/8754958,False,,[],[]
173,in-the-green,https://www.abc.net.au/news/2017-08-02/fact-check-women-education-gender-pay-gap/8760614,False,,"['far too little progress', 'in neutral for 20 years', ""While Australian women's educational attainment has steadily increased over the past two decades, the gender pay gap hasn't budged,""]","['www.twitter.com/Womenonboards/status/879510610945257472', 'No tweets found', 'No tweets found']"
174,in-the-green,https://www.abc.net.au/news/2016-06-27/fact-check-coalitions-record-on-refugees/7541522,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
175,in-the-green,https://www.abc.net.au/news/2016-06-21/fact-check-australias-internet-speed-rank/7509352,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
176,in-the-green,https://www.abc.net.au/news/2016-05-27/fact-check-bulk-billing-rates/7437786,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
177,in-the-green,https://www.abc.net.au/news/2016-04-13/are-indigenous-kids-ten-times-more-likely-to-live-out-of-home/7177866,False,,"['Indigenous children at the moment are 10 times more likely to be living out of home right now,']",['No tweets found']
178,in-the-green,https://www.abc.net.au/news/2016-04-03/fact-check-does-womens-big-bash-league-outrate-the-a-league/7253846,False,,"[""It's great to see that the viewership of the Women's Big Bash League — the numbers are greater than the A-League,""]",['No tweets found']
179,in-the-green,https://www.abc.net.au/news/2016-03-23/fact-check-457-workers/7232258,False,,"[""457 workers account for less than one per cent of Australia's workforce. Under the Coalition Government, the number of 457 people coming to Australia has declined from that under Labor, where it effectively doubled when Labor was in office,""]",['Quoted claim exceeds 280 characters']
180,in-the-green,https://www.abc.net.au/news/2016-02-15/fact-check-how-many-australians-are-in-poverty/7120278,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
181,in-the-green,https://www.abc.net.au/news/2015-12-10/do-the-nationals-represent-australias-poorest-electorates/6952166,False,,"[""Our constituents are the poorest, that's one thing we do know and so we are always looking out for them,""]",['No tweets found']
182,in-the-green,https://www.abc.net.au/news/2015-11-27/fact-check-is-australias-export-coal-cleaner/6952190,False,,"['by and large', 'cleaner']","['www.twitter.com/ItsThatNova/status/669535958321274880', 'www.twitter.com/Renajohn3/status/669790688750338048']"
183,in-the-green,https://www.abc.net.au/news/2015-09-29/fact-check-syria-largest-refugee-intake-julie-bishop/6786074,False,,"['since the Second World War', 'since']","['www.twitter.com/KarenSLucas/status/647057109415292928', 'www.twitter.com/grishaharry/status/648453857853480960']"
184,in-the-green,https://www.abc.net.au/news/2015-08-26/shenhua-watermark-coal-mine-barnaby-joyce-fact-check/6660140,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
185,in-the-green,https://www.abc.net.au/news/2015-08-19/fact-check-does-australia-have-one-of-the-highest-extinction/6691026,False,,"[""We have more species of higher  plants than 94 per cent of countries on Earth, and more non-fish vertebrate animals  than 95 per cent of the world's countries,"", 'We have more species of mammals than 93 per cent of countries, more birds than 79 per cent of countries, more amphibians than 95 per cent of countries, and more reptiles than any other country on Earth.', 'About 85 per cent of flowering plants, 84 per cent of mammals, more than 45 per cent of birds, and 89 per cent of inshore, freshwater fish are endemic,']","['No tweets found', 'Quoted claim exceeds 280 characters', 'No tweets found']"
186,in-the-green,https://www.abc.net.au/news/2015-08-12/china-free-trade-agreement-cost-australian-jobs-fact-check/6653214,False,,[],[]
187,in-the-green,https://www.abc.net.au/news/2015-08-10/solar-coverage-fact-check-is-australia-sunniest-continent/6659316,False,,"['the solar resource', 'These variations depend on several factors, including proximity to the equator, cloud cover, and other atmospheric effects,', 'Urban air pollution, smoke from forest fires, and airborne ash resulting from volcanic activity reduce the solar resource,']","['www.twitter.com/AUStockMarket/status/621561503049756672', 'No tweets found', 'No tweets found']"
188,in-the-green,https://www.abc.net.au/news/2015-07-30/fact-check-rate-of-gst/6650406,False,,"['broad-based tax... on most goods, services, and other items sold or consumed in Australia', 'destination tax', 'destination tax', 'most basic foods, some education courses and some medical, health and care products and services']","['No tweets found', 'www.twitter.com/AJCorner/status/612701266544840704', 'www.twitter.com/AJCorner/status/612701266544840704', 'No tweets found']"
189,in-the-green,https://www.abc.net.au/news/2015-07-14/cost-of-offshore-processing-united-nations-fact-check/6609764,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
190,in-the-green,https://www.abc.net.au/news/2015-07-07/fact-check-paying-people-smugglers-to-turn-back-boats-illegal/6566184,False,,"['We understand that paying asylum seeker boat crews to turn back would definitely be in breach of international human trafficking laws.', ' the spokeswoman said.']","['No tweets found', 'www.twitter.com/sapangoyal/status/597361536240193536']"
191,in-the-green,https://www.abc.net.au/news/2015-06-17/fact-check-indigenous-children-incarceration-rates/6511162,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
192,in-the-green,https://www.abc.net.au/news/2015-02-26/fact-check3a-does-the-death-penalty-deter3f/6116030,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
193,in-the-green,https://www.abc.net.au/news/2015-02-23/triggs-detention/6083476,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
194,in-the-green,https://www.abc.net.au/news/2015-01-29/fact-check3a-job-losses-in-queensland/6030880,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
195,in-the-green,https://www.abc.net.au/news/2014-11-25/denis-napthine-improved-train-punctuality-fact-check/5906684,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
196,in-the-green,https://www.abc.net.au/news/2014-11-07/decide-on-a-site-for-a-second-sydney-airport-promise-check/5868002,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
197,in-the-green,https://www.abc.net.au/news/2014-10-30/de-facto-separation-and-divorce-rates-fact-check/5844998,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
198,in-the-green,https://www.abc.net.au/news/2014-10-14/journalists-face-jail-for-exposing-security-agency-bungles/5776504,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
199,in-the-green,https://www.abc.net.au/news/2014-10-07/adam-bandt-research-development-spending-claim-checks-out/5789134,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
200,in-the-green,https://www.abc.net.au/news/2014-09-19/tony-abbott-new-jobs-fact-check/5730052,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
201,in-the-green,https://www.abc.net.au/news/2014-09-08/julie-bishop-correct-on-australia-history-at-war/5710696,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
202,in-the-green,https://www.abc.net.au/news/2014-09-07/75-per-cent-of-species-unknown-fact-check/5649858,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
203,in-the-green,https://www.abc.net.au/news/2014-08-31/australia-not-the-food-bowl-of-asia/5680282,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
204,in-the-green,https://www.abc.net.au/news/2014-08-28/labor-blocking-five-billion-of-own-savings-measures/5684750,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
205,in-the-green,https://www.abc.net.au/news/2014-08-05/is-the-disability-support-pension-a-set-and-forget-payment/5581884,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
206,in-the-green,https://www.abc.net.au/news/2014-07-27/commission-of-audit-promise-check/5391392,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
207,in-the-green,https://www.abc.net.au/news/2014-07-27/emissions-reduction-fund-promise-check/5430108,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
208,in-the-green,https://www.abc.net.au/news/2014-07-27/judicial-inquiry-union-governance-corruption-promise-check/5494732,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
209,in-the-green,https://www.abc.net.au/news/2014-07-27/compensation-for-terrorism-victims-promise-check/5522386,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
210,in-the-green,https://www.abc.net.au/news/2014-07-27/apprentice-loan-promise-check/5519824,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
211,in-the-green,https://www.abc.net.au/news/2014-07-27/establish-a-seniors-employment-incentive-payment-promise-check/5525944,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
212,in-the-green,https://www.abc.net.au/news/2014-07-27/nbn-reviews-promise-check/5546266,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
213,in-the-green,https://www.abc.net.au/news/2014-07-27/future-of-financial-advice-reforms-promise-check/5566446,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
214,in-the-green,https://www.abc.net.au/news/2014-07-27/sale-of-medibank-private-promise-check/5392384,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
215,in-the-green,https://www.abc.net.au/news/2014-06-12/joe-hockey-one-billion-a-month-interest-fact-check/5478480,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
216,in-the-green,https://www.abc.net.au/news/2014-06-04/will-the-fuel-excise-change-cost-families-only-40c-a-week/5457202,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
217,in-the-green,https://www.abc.net.au/news/2014-05-26/is-cambodia-engulfed-in-human-rights-crisis/5446002,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
218,in-the-green,https://www.abc.net.au/news/2014-05-20/tim-costell-correct-on-budget-foreign-aid-cuts/5452698,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
219,in-the-green,https://www.abc.net.au/news/2014-05-08/does-australia-have-a-revenue-problem/5420474,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
220,in-the-green,https://www.abc.net.au/news/2014-05-06/has-the-government-doubled-the-budget-deficit/5423392,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
221,in-the-green,https://www.abc.net.au/news/2014-04-22/abolish-the-mining-tax-promise-check/5349376,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
222,in-the-green,https://www.abc.net.au/news/2014-04-22/home-insulation-inquiry-promise-check/5352742,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
223,in-the-green,https://www.abc.net.au/news/2014-04-22/indigenous-affairs-prime-minister-cabinet-promise-check/5601000,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
224,in-the-green,https://www.abc.net.au/news/2014-04-22/indigenous-advisory-council-promise-check/5352614,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
225,in-the-green,https://www.abc.net.au/news/2014-04-22/asylum-seeker-assistance-promise-check/5362096,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
226,in-the-green,https://www.abc.net.au/news/2014-04-22/abolish-the-carbon-tax-promise-check/5344596,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
227,in-the-green,https://www.abc.net.au/news/2014-04-17/james-packer-correct-on-chinese-visas/5390958,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
228,in-the-green,https://www.abc.net.au/news/2014-04-09/competitiveness-regulation-productivity-where-australia-ranks/5359694,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
229,in-the-green,https://www.abc.net.au/news/2014-04-08/whaling-around-the-world-how-japans-catch-compares/5361954,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
230,in-the-green,https://www.abc.net.au/news/2014-03-31/children-in-detention-is-australia-breaching-international-law/5344022,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
231,in-the-green,https://www.abc.net.au/news/2014-03-25/hillary-clinton-putin-hitler-comparison-checks-out/5325608,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
232,in-the-green,https://www.abc.net.au/news/2014-03-19/did-the-northern-territorys-banned-drinker-register-work/5315286,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
233,in-the-green,https://www.abc.net.au/news/2014-03-13/joe-hockey-correct-on-australia-debt-and-spending/5310736,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
234,in-the-green,https://www.abc.net.au/news/2014-03-12/tony-abbott-drought-severity-claim-checks-out/5295232,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
235,in-the-green,https://www.abc.net.au/news/2014-02-27/sa-leaders-being-selective-on-the-economy/5279322,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
236,in-the-green,https://www.abc.net.au/news/2014-02-14/malcolm-turnbull-correct-on-farmers-subsidies/5252596,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
237,in-the-green,https://www.abc.net.au/news/2014-02-06/ged-kearney-wages-productivity-claim-overstated/5227450,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
238,in-the-green,https://www.abc.net.au/news/2013-12-20/susaan-ley-in-the-ballpark-on-child-care-fund/5161572,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
239,in-the-green,https://www.abc.net.au/news/2013-12-15/auction-clearance-rates-base-on-incomplete-data/5143856,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
240,in-the-green,https://www.abc.net.au/news/2013-12-08/bill-shorten-correct-on-coalition-school-funding-promise/5135064,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
241,in-the-green,https://www.abc.net.au/news/2013-11-25/clive-palmer-is-a-billionaire/5002500,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
242,in-the-green,https://www.abc.net.au/news/2013-11-08/rupert-murdoch-diversity-australia/5076168,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
243,in-the-green,https://www.abc.net.au/news/2013-11-05/matthias-cormann-medibank-private-sale-impact/5058346,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
244,in-the-green,https://www.abc.net.au/news/2013-11-01/barnaby-joyce-bird-flu-free-range-chicken-farms/5043614,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
245,in-the-green,https://www.abc.net.au/news/2013-10-30/are-train-drivers-in-the-pilbara-the-highest-paid-in-the-world/5029012,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
246,in-the-green,https://www.abc.net.au/news/2013-10-23/nsw-hazard-reduction-barry-ofarrell/5037662,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
247,in-the-green,https://www.abc.net.au/news/2013-10-21/delay-implementation-of-marriage-laws/5024250,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
248,in-the-green,https://www.abc.net.au/news/2013-10-17/peta-claims-vegetarians-weigh-less/5023984,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
249,in-the-green,https://www.abc.net.au/news/2013-10-14/macfarlane-lng-exports/5014018,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
250,in-the-green,https://www.abc.net.au/news/2013-10-08/food-waste-value-australia/4993930,Error while scraping article url. Check article format,['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format'],['Error while scraping article url. Check article format']
251,in-the-green,https://www.abc.net.au/news/2013-10-07/milne-ferguson-lobbying-code/4997304,False,,"[""works with Australian governments to help promote the development of the nation's oil and gas resources in a manner that maximises the return to the Australian industry and community"", ""There are few people in Australia with such a comprehensive understanding of Australia's oil and gas industry."", 'providing strategic advice', 'skills and contacts', 'What I will be looking for is to develop the mining sector with Seven Group,']","['No tweets found', 'No tweets found', 'www.twitter.com/Talented365/status/374198724484169728', 'www.twitter.com/JayDT7/status/366476002068676608', 'No tweets found']"
